case_name,navigation_ratio,missile_speed_mps,target_speed_mps,max_required_overload_g,max_actual_overload_g,miss_distance_m,intercepted,flight_time_s,noise_std_radps,target_normal_g,saturation_ratio,launch_radius_m,launch_angle_deg
"r=125,q=0",4.0,500.0,400.0,0.0,0.0,1.0,False,0.21,0.0,0.0,0.0,125,0
"r=125,q=5",4.0,500.0,400.0,14187.925083,10.0,3.928723,False,0.21,0.0,0.0,0.636364,125,5
"r=125,q=10",4.0,500.0,400.0,13632.454378,10.0,8.695788,False,0.21,0.0,0.0,0.636364,125,10
"r=125,q=15",4.0,500.0,400.0,9142.356314,10.0,13.49549,False,0.21,0.0,0.0,0.636364,125,15
"r=125,q=20",4.0,500.0,400.0,6296.896857,10.0,18.280013,False,0.21,0.0,0.0,0.636364,125,20
"r=125,q=25",4.0,500.0,400.0,5208.964659,10.0,23.033703,False,0.21,0.0,0.0,0.681818,125,25
"r=125,q=30",4.0,500.0,400.0,4223.622892,10.0,27.745476,False,0.21,0.0,0.0,0.681818,125,30
"r=125,q=35",4.0,500.0,400.0,3493.029748,10.0,32.405522,False,0.21,0.0,0.0,0.681818,125,35
"r=125,q=40",4.0,500.0,400.0,3012.554892,10.0,37.00456,False,0.21,0.0,0.0,0.681818,125,40
"r=125,q=45",4.0,500.0,400.0,2579.875179,10.0,41.533609,False,0.21,0.0,0.0,0.681818,125,45
"r=125,q=50",4.0,500.0,400.0,2248.058684,10.0,45.983916,False,0.21,0.0,0.0,0.681818,125,50
"r=125,q=55",4.0,500.0,400.0,1973.333342,10.0,50.346923,False,0.21,0.0,0.0,0.681818,125,55
"r=125,q=60",4.0,500.0,400.0,1724.947815,10.0,54.585481,False,0.21,0.0,0.0,0.681818,125,60
"r=125,q=65",4.0,500.0,400.0,1530.268792,10.0,58.636915,False,0.21,0.0,0.0,0.681818,125,65
"r=125,q=70",4.0,500.0,400.0,1349.089817,10.0,62.58816,False,0.21,0.0,0.0,0.681818,125,70
"r=125,q=75",4.0,500.0,400.0,1194.352965,10.0,66.429656,False,0.21,0.0,0.0,0.681818,125,75
"r=125,q=80",4.0,500.0,400.0,1055.124138,10.0,70.152548,False,0.21,0.0,0.0,0.727273,125,80
"r=125,q=85",4.0,500.0,400.0,931.140834,10.0,73.748563,False,0.21,0.0,0.0,0.727273,125,85
"r=125,q=90",4.0,500.0,400.0,819.968213,10.0,77.158111,False,0.21,0.0,0.0,0.727273,125,90
"r=125,q=95",4.0,500.0,400.0,719.853144,10.0,80.35049,False,0.21,0.0,0.0,0.727273,125,95
"r=125,q=100",4.0,500.0,400.0,629.124169,10.0,83.40564,False,0.21,0.0,0.0,0.772727,125,100
"r=125,q=105",4.0,500.0,400.0,547.721789,10.0,86.250332,False,0.21,0.0,0.0,0.772727,125,105
"r=125,q=110",4.0,500.0,400.0,473.380546,10.0,88.866645,False,0.21,0.0,0.0,0.818182,125,110
"r=125,q=115",4.0,500.0,400.0,406.773234,10.0,91.244899,False,0.21,0.0,0.0,0.818182,125,115
"r=125,q=120",4.0,500.0,400.0,346.535389,10.0,93.367336,False,0.22,0.0,0.0,0.826087,125,120
"r=125,q=125",4.0,500.0,400.0,292.248673,10.0,95.17133,False,0.24,0.0,0.0,0.8,125,125
"r=125,q=130",4.0,500.0,400.0,243.653192,10.0,96.613219,False,0.25,0.0,0.0,0.807692,125,130
"r=125,q=135",4.0,500.0,400.0,200.532824,10.0,97.604054,False,0.28,0.0,0.0,0.793103,125,135
"r=125,q=140",4.0,500.0,400.0,162.413551,10.0,98.006379,False,0.31,0.0,0.0,0.78125,125,140
"r=125,q=145",4.0,500.0,400.0,129.022254,10.0,97.556886,False,0.35,0.0,0.0,0.805556,125,145
"r=125,q=150",4.0,500.0,400.0,100.235551,10.0,95.754094,False,0.42,0.0,0.0,0.790698,125,150
"r=125,q=155",4.0,500.0,400.0,75.834572,10.0,91.478518,False,0.54,0.0,0.0,0.781818,125,155
"r=125,q=160",4.0,500.0,400.0,55.449004,10.0,81.564595,False,0.77,0.0,0.0,0.782051,125,160
"r=125,q=165",4.0,500.0,400.0,38.8807,10.0,53.87031,False,1.29,0.0,0.0,0.838462,125,165
"r=125,q=170",4.0,500.0,400.0,179.717489,10.0,9.223839,False,1.34,0.0,0.0,0.955556,125,170
"r=125,q=175",4.0,500.0,400.0,11.549043,10.0,0.167211,False,1.26,0.0,0.0,0.07874,125,175
"r=125,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,1.25,0.0,0.0,0.0,125,180
"r=125,q=185",4.0,500.0,400.0,11.549043,10.0,0.167211,False,1.26,0.0,0.0,0.07874,125,185
"r=125,q=190",4.0,500.0,400.0,179.717489,10.0,9.223839,False,1.34,0.0,0.0,0.955556,125,190
"r=125,q=195",4.0,500.0,400.0,38.8807,10.0,53.87031,False,1.29,0.0,0.0,0.838462,125,195
"r=125,q=200",4.0,500.0,400.0,55.449004,10.0,81.564595,False,0.77,0.0,0.0,0.782051,125,200
"r=125,q=205",4.0,500.0,400.0,75.834572,10.0,91.478518,False,0.54,0.0,0.0,0.781818,125,205
"r=125,q=210",4.0,500.0,400.0,100.235551,10.0,95.754094,False,0.42,0.0,0.0,0.790698,125,210
"r=125,q=215",4.0,500.0,400.0,129.022254,10.0,97.556886,False,0.35,0.0,0.0,0.805556,125,215
"r=125,q=220",4.0,500.0,400.0,162.413551,10.0,98.006379,False,0.31,0.0,0.0,0.78125,125,220
"r=125,q=225",4.0,500.0,400.0,200.532824,10.0,97.604054,False,0.28,0.0,0.0,0.793103,125,225
"r=125,q=230",4.0,500.0,400.0,243.653192,10.0,96.613219,False,0.25,0.0,0.0,0.807692,125,230
"r=125,q=235",4.0,500.0,400.0,292.248673,10.0,95.17133,False,0.24,0.0,0.0,0.8,125,235
"r=125,q=240",4.0,500.0,400.0,346.535389,10.0,93.367336,False,0.22,0.0,0.0,0.826087,125,240
"r=125,q=245",4.0,500.0,400.0,406.773234,10.0,91.244899,False,0.21,0.0,0.0,0.818182,125,245
"r=125,q=250",4.0,500.0,400.0,473.380546,10.0,88.866645,False,0.21,0.0,0.0,0.818182,125,250
"r=125,q=255",4.0,500.0,400.0,547.721789,10.0,86.250332,False,0.21,0.0,0.0,0.772727,125,255
"r=125,q=260",4.0,500.0,400.0,629.124169,10.0,83.40564,False,0.21,0.0,0.0,0.772727,125,260
"r=125,q=265",4.0,500.0,400.0,719.853144,10.0,80.35049,False,0.21,0.0,0.0,0.727273,125,265
"r=125,q=270",4.0,500.0,400.0,819.968213,10.0,77.158111,False,0.21,0.0,0.0,0.727273,125,270
"r=125,q=275",4.0,500.0,400.0,931.140834,10.0,73.748563,False,0.21,0.0,0.0,0.727273,125,275
"r=125,q=280",4.0,500.0,400.0,1055.124138,10.0,70.152548,False,0.21,0.0,0.0,0.727273,125,280
"r=125,q=285",4.0,500.0,400.0,1194.352965,10.0,66.429656,False,0.21,0.0,0.0,0.681818,125,285
"r=125,q=290",4.0,500.0,400.0,1349.089817,10.0,62.58816,False,0.21,0.0,0.0,0.681818,125,290
"r=125,q=295",4.0,500.0,400.0,1530.268792,10.0,58.636915,False,0.21,0.0,0.0,0.681818,125,295
"r=125,q=300",4.0,500.0,400.0,1724.947815,10.0,54.585481,False,0.21,0.0,0.0,0.681818,125,300
"r=125,q=305",4.0,500.0,400.0,1973.333342,10.0,50.346923,False,0.21,0.0,0.0,0.681818,125,305
"r=125,q=310",4.0,500.0,400.0,2248.058684,10.0,45.983916,False,0.21,0.0,0.0,0.681818,125,310
"r=125,q=315",4.0,500.0,400.0,2579.875179,10.0,41.533609,False,0.21,0.0,0.0,0.681818,125,315
"r=125,q=320",4.0,500.0,400.0,3012.554892,10.0,37.00456,False,0.21,0.0,0.0,0.681818,125,320
"r=125,q=325",4.0,500.0,400.0,3493.029748,10.0,32.405522,False,0.21,0.0,0.0,0.681818,125,325
"r=125,q=330",4.0,500.0,400.0,4223.622892,10.0,27.745476,False,0.21,0.0,0.0,0.681818,125,330
"r=125,q=335",4.0,500.0,400.0,5208.964659,10.0,23.033703,False,0.21,0.0,0.0,0.681818,125,335
"r=125,q=340",4.0,500.0,400.0,6296.896857,10.0,18.280013,False,0.21,0.0,0.0,0.636364,125,340
"r=125,q=345",4.0,500.0,400.0,9142.356314,10.0,13.49549,False,0.21,0.0,0.0,0.636364,125,345
"r=125,q=350",4.0,500.0,400.0,13632.454378,10.0,8.695788,False,0.21,0.0,0.0,0.636364,125,350
"r=125,q=355",4.0,500.0,400.0,14187.925083,10.0,3.928723,False,0.21,0.0,0.0,0.636364,125,355
"r=250,q=0",4.0,500.0,400.0,0.0,0.0,2.0,False,0.29,0.0,0.0,0.0,250,0
"r=250,q=5",4.0,500.0,400.0,16940.512085,10.0,5.972321,False,0.29,0.0,0.0,0.933333,250,5
"r=250,q=10",4.0,500.0,400.0,7646.553828,10.0,15.469758,False,0.29,0.0,0.0,0.933333,250,10
"r=250,q=15",4.0,500.0,400.0,4942.984034,10.0,25.078625,False,0.29,0.0,0.0,0.933333,250,15
"r=250,q=20",4.0,500.0,400.0,3501.599059,10.0,34.663748,False,0.3,0.0,0.0,0.935484,250,20
"r=250,q=25",4.0,500.0,400.0,2682.042394,10.0,44.19128,False,0.3,0.0,0.0,0.935484,250,25
"r=250,q=30",4.0,500.0,400.0,2181.610692,10.0,53.638615,False,0.3,0.0,0.0,0.935484,250,30
"r=250,q=35",4.0,500.0,400.0,1809.456851,10.0,62.986005,False,0.3,0.0,0.0,0.935484,250,35
"r=250,q=40",4.0,500.0,400.0,1526.91667,10.0,72.145865,False,0.31,0.0,0.0,0.90625,250,40
"r=250,q=45",4.0,500.0,400.0,1311.727295,10.0,81.106312,False,0.31,0.0,0.0,0.90625,250,45
"r=250,q=50",4.0,500.0,400.0,1138.132403,10.0,89.933102,False,0.31,0.0,0.0,0.90625,250,50
"r=250,q=55",4.0,500.0,400.0,993.142825,10.0,98.603867,False,0.31,0.0,0.0,0.9375,250,55
"r=250,q=60",4.0,500.0,400.0,870.560561,10.0,107.098421,False,0.32,0.0,0.0,0.909091,250,60
"r=250,q=65",4.0,500.0,400.0,765.705868,10.0,115.305359,False,0.32,0.0,0.0,0.909091,250,65
"r=250,q=70",4.0,500.0,400.0,675.677336,10.0,123.267648,False,0.33,0.0,0.0,0.882353,250,70
"r=250,q=75",4.0,500.0,400.0,596.448548,10.0,131.014706,False,0.33,0.0,0.0,0.911765,250,75
"r=250,q=80",4.0,500.0,400.0,526.292625,10.0,138.421916,False,0.34,0.0,0.0,0.885714,250,80
"r=250,q=85",4.0,500.0,400.0,463.818637,10.0,145.55688,False,0.35,0.0,0.0,0.888889,250,85
"r=250,q=90",4.0,500.0,400.0,407.914277,10.0,152.33354,False,0.35,0.0,0.0,0.888889,250,90
"r=250,q=95",4.0,500.0,400.0,357.691784,10.0,158.782646,False,0.36,0.0,0.0,0.891892,250,95
"r=250,q=100",4.0,500.0,400.0,312.492965,10.0,164.839625,False,0.37,0.0,0.0,0.894737,250,100
"r=250,q=105",4.0,500.0,400.0,271.82246,10.0,170.469387,False,0.39,0.0,0.0,0.85,250,105
"r=250,q=110",4.0,500.0,400.0,235.055228,10.0,175.624973,False,0.4,0.0,0.0,0.878049,250,110
"r=250,q=115",4.0,500.0,400.0,201.931225,10.0,180.283592,False,0.42,0.0,0.0,0.860465,250,115
"r=250,q=120",4.0,500.0,400.0,172.100835,10.0,184.35358,False,0.44,0.0,0.0,0.866667,250,120
"r=250,q=125",4.0,500.0,400.0,145.357763,10.0,187.732255,False,0.47,0.0,0.0,0.854167,250,125
"r=250,q=130",4.0,500.0,400.0,121.481457,10.0,190.26703,False,0.51,0.0,0.0,0.846154,250,130
"r=250,q=135",4.0,500.0,400.0,100.211764,10.0,191.68147,False,0.57,0.0,0.0,0.827586,250,135
"r=250,q=140",4.0,500.0,400.0,81.206776,10.0,191.506128,False,0.65,0.0,0.0,0.80303,250,140
"r=250,q=145",4.0,500.0,400.0,64.511127,10.0,188.733183,False,0.78,0.0,0.0,0.78481,250,145
"r=250,q=150",4.0,500.0,400.0,50.117776,10.0,180.756677,False,1.01,0.0,0.0,0.754902,250,150
"r=250,q=155",4.0,500.0,400.0,37.917286,10.0,153.983996,False,1.75,0.0,0.0,0.653409,250,155
"r=250,q=160",4.0,500.0,400.0,79.865071,10.0,28.382001,False,2.83,0.0,0.0,0.971831,250,160
"r=250,q=165",4.0,500.0,400.0,19.193195,10.0,0.496265,False,2.51,0.0,0.0,0.440476,250,165
"r=250,q=170",4.0,500.0,400.0,12.02127,10.0,0.303842,False,2.5,0.0,0.0,0.087649,250,170
"r=250,q=175",4.0,500.0,400.0,5.774521,5.774521,0.341227,False,2.51,0.0,0.0,0.0,250,175
"r=250,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,2.5,0.0,0.0,0.0,250,180
"r=250,q=185",4.0,500.0,400.0,5.774521,5.774521,0.341227,False,2.51,0.0,0.0,0.0,250,185
"r=250,q=190",4.0,500.0,400.0,12.02127,10.0,0.303842,False,2.5,0.0,0.0,0.087649,250,190
"r=250,q=195",4.0,500.0,400.0,19.193195,10.0,0.496265,False,2.51,0.0,0.0,0.440476,250,195
"r=250,q=200",4.0,500.0,400.0,79.865071,10.0,28.382001,False,2.83,0.0,0.0,0.971831,250,200
"r=250,q=205",4.0,500.0,400.0,37.917286,10.0,153.983996,False,1.75,0.0,0.0,0.653409,250,205
"r=250,q=210",4.0,500.0,400.0,50.117776,10.0,180.756677,False,1.01,0.0,0.0,0.754902,250,210
"r=250,q=215",4.0,500.0,400.0,64.511127,10.0,188.733183,False,0.78,0.0,0.0,0.78481,250,215
"r=250,q=220",4.0,500.0,400.0,81.206776,10.0,191.506128,False,0.65,0.0,0.0,0.80303,250,220
"r=250,q=225",4.0,500.0,400.0,100.211764,10.0,191.68147,False,0.57,0.0,0.0,0.827586,250,225
"r=250,q=230",4.0,500.0,400.0,121.481457,10.0,190.26703,False,0.51,0.0,0.0,0.846154,250,230
"r=250,q=235",4.0,500.0,400.0,145.357763,10.0,187.732255,False,0.47,0.0,0.0,0.854167,250,235
"r=250,q=240",4.0,500.0,400.0,172.100835,10.0,184.35358,False,0.44,0.0,0.0,0.866667,250,240
"r=250,q=245",4.0,500.0,400.0,201.931225,10.0,180.283592,False,0.42,0.0,0.0,0.860465,250,245
"r=250,q=250",4.0,500.0,400.0,235.055228,10.0,175.624973,False,0.4,0.0,0.0,0.878049,250,250
"r=250,q=255",4.0,500.0,400.0,271.82246,10.0,170.469387,False,0.39,0.0,0.0,0.85,250,255
"r=250,q=260",4.0,500.0,400.0,312.492965,10.0,164.839625,False,0.37,0.0,0.0,0.894737,250,260
"r=250,q=265",4.0,500.0,400.0,357.691784,10.0,158.782646,False,0.36,0.0,0.0,0.891892,250,265
"r=250,q=270",4.0,500.0,400.0,407.914277,10.0,152.33354,False,0.35,0.0,0.0,0.888889,250,270
"r=250,q=275",4.0,500.0,400.0,463.818637,10.0,145.55688,False,0.35,0.0,0.0,0.888889,250,275
"r=250,q=280",4.0,500.0,400.0,526.292625,10.0,138.421916,False,0.34,0.0,0.0,0.885714,250,280
"r=250,q=285",4.0,500.0,400.0,596.448548,10.0,131.014706,False,0.33,0.0,0.0,0.911765,250,285
"r=250,q=290",4.0,500.0,400.0,675.677336,10.0,123.267648,False,0.33,0.0,0.0,0.882353,250,290
"r=250,q=295",4.0,500.0,400.0,765.705868,10.0,115.305359,False,0.32,0.0,0.0,0.909091,250,295
"r=250,q=300",4.0,500.0,400.0,870.560561,10.0,107.098421,False,0.32,0.0,0.0,0.909091,250,300
"r=250,q=305",4.0,500.0,400.0,993.142825,10.0,98.603867,False,0.31,0.0,0.0,0.9375,250,305
"r=250,q=310",4.0,500.0,400.0,1138.132403,10.0,89.933102,False,0.31,0.0,0.0,0.90625,250,310
"r=250,q=315",4.0,500.0,400.0,1311.727295,10.0,81.106312,False,0.31,0.0,0.0,0.90625,250,315
"r=250,q=320",4.0,500.0,400.0,1526.91667,10.0,72.145865,False,0.31,0.0,0.0,0.90625,250,320
"r=250,q=325",4.0,500.0,400.0,1809.456851,10.0,62.986005,False,0.3,0.0,0.0,0.935484,250,325
"r=250,q=330",4.0,500.0,400.0,2181.610692,10.0,53.638615,False,0.3,0.0,0.0,0.935484,250,330
"r=250,q=335",4.0,500.0,400.0,2682.042394,10.0,44.19128,False,0.3,0.0,0.0,0.935484,250,335
"r=250,q=340",4.0,500.0,400.0,3501.599059,10.0,34.663748,False,0.3,0.0,0.0,0.935484,250,340
"r=250,q=345",4.0,500.0,400.0,4942.984034,10.0,25.078625,False,0.29,0.0,0.0,0.933333,250,345
"r=250,q=350",4.0,500.0,400.0,7646.553828,10.0,15.469758,False,0.29,0.0,0.0,0.933333,250,350
"r=250,q=355",4.0,500.0,400.0,16940.512085,10.0,5.972321,False,0.29,0.0,0.0,0.933333,250,355
"r=375,q=0",4.0,500.0,400.0,0.0,0.0,3.0,False,0.43,0.0,0.0,0.0,375,0
"r=375,q=5",4.0,500.0,400.0,17942.424128,10.0,6.16588,False,0.43,0.0,0.0,0.954545,375,5
"r=375,q=10",4.0,500.0,400.0,6040.843691,10.0,20.323616,False,0.43,0.0,0.0,0.954545,375,10
"r=375,q=15",4.0,500.0,400.0,3529.555379,10.0,34.758478,False,0.44,0.0,0.0,0.955556,375,15
"r=375,q=20",4.0,500.0,400.0,2464.162072,10.0,49.165782,False,0.44,0.0,0.0,0.955556,375,20
"r=375,q=25",4.0,500.0,400.0,1873.631968,10.0,63.491844,False,0.44,0.0,0.0,0.955556,375,25
"r=375,q=30",4.0,500.0,400.0,1496.460852,10.0,77.557234,False,0.45,0.0,0.0,0.934783,375,30
"r=375,q=35",4.0,500.0,400.0,1233.286944,10.0,91.458315,False,0.45,0.0,0.0,0.934783,375,35
"r=375,q=40",4.0,500.0,400.0,1038.18424,10.0,105.22235,False,0.45,0.0,0.0,0.956522,375,40
"r=375,q=45",4.0,500.0,400.0,887.02597,10.0,118.810271,False,0.46,0.0,0.0,0.93617,375,45
"r=375,q=50",4.0,500.0,400.0,765.935055,10.0,132.030801,False,0.46,0.0,0.0,0.93617,375,50
"r=375,q=55",4.0,500.0,400.0,666.37147,10.0,145.030331,False,0.47,0.0,0.0,0.9375,375,55
"r=375,q=60",4.0,500.0,400.0,582.797306,10.0,157.724032,False,0.48,0.0,0.0,0.918367,375,60
"r=375,q=65",4.0,500.0,400.0,511.936683,10.0,170.049403,False,0.48,0.0,0.0,0.918367,375,65
"r=375,q=70",4.0,500.0,400.0,450.621643,10.0,182.023775,False,0.49,0.0,0.0,0.92,375,70
"r=375,q=75",4.0,500.0,400.0,396.898232,10.0,193.597158,False,0.5,0.0,0.0,0.921569,375,75
"r=375,q=80",4.0,500.0,400.0,349.679982,10.0,204.709713,False,0.51,0.0,0.0,0.903846,375,80
"r=375,q=85",4.0,500.0,400.0,307.740813,10.0,215.364545,False,0.52,0.0,0.0,0.90566,375,85
"r=375,q=90",4.0,500.0,400.0,270.374873,10.0,225.512342,False,0.53,0.0,0.0,0.907407,375,90
"r=375,q=95",4.0,500.0,400.0,236.880177,10.0,235.11335,False,0.55,0.0,0.0,0.892857,375,95
"r=375,q=100",4.0,500.0,400.0,206.818913,10.0,244.107265,False,0.56,0.0,0.0,0.894737,375,100
"r=375,q=105",4.0,500.0,400.0,179.800071,10.0,252.449616,False,0.58,0.0,0.0,0.898305,375,105
"r=375,q=110",4.0,500.0,400.0,155.4891,10.0,260.038597,False,0.61,0.0,0.0,0.887097,375,110
"r=375,q=115",4.0,500.0,400.0,133.644078,10.0,266.805535,False,0.64,0.0,0.0,0.876923,375,115
"r=375,q=120",4.0,500.0,400.0,114.051214,10.0,272.576689,False,0.68,0.0,0.0,0.869565,375,120
"r=375,q=125",4.0,500.0,400.0,96.54854,10.0,277.156175,False,0.74,0.0,0.0,0.853333,375,125
"r=375,q=130",4.0,500.0,400.0,80.951075,10.0,280.18029,False,0.81,0.0,0.0,0.841463,375,130
"r=375,q=135",4.0,500.0,400.0,66.807843,10.0,280.984181,False,0.92,0.0,0.0,0.817204,375,135
"r=375,q=140",4.0,500.0,400.0,54.13785,10.0,278.168703,False,1.09,0.0,0.0,0.781818,375,140
"r=375,q=145",4.0,500.0,400.0,43.007418,10.0,267.731488,False,1.43,0.0,0.0,0.715278,375,145
"r=375,q=150",4.0,500.0,400.0,33.41185,10.0,189.90034,False,4.04,0.0,0.0,0.353086,375,150
"r=375,q=155",4.0,500.0,400.0,25.278191,10.0,0.441174,False,3.81,0.0,0.0,0.568063,375,155
"r=375,q=160",4.0,500.0,400.0,18.470209,10.0,0.024326,True,3.71,0.0,0.0,0.299191,375,160
"r=375,q=165",4.0,500.0,400.0,12.795463,10.0,0.390664,False,3.72,0.0,0.0,0.099196,375,165
"r=375,q=170",4.0,500.0,400.0,8.01418,8.01418,0.080635,True,3.73,0.0,0.0,0.0,375,170
"r=375,q=175",4.0,500.0,400.0,3.849681,3.849681,0.494217,False,3.76,0.0,0.0,0.0,375,175
"r=375,q=180",4.0,500.0,400.0,0.0,0.0,0.0,True,3.75,0.0,0.0,0.0,375,180
"r=375,q=185",4.0,500.0,400.0,3.849681,3.849681,0.494217,False,3.76,0.0,0.0,0.0,375,185
"r=375,q=190",4.0,500.0,400.0,8.01418,8.01418,0.080635,True,3.73,0.0,0.0,0.0,375,190
"r=375,q=195",4.0,500.0,400.0,12.795463,10.0,0.390664,False,3.72,0.0,0.0,0.099196,375,195
"r=375,q=200",4.0,500.0,400.0,18.470209,10.0,0.024326,True,3.71,0.0,0.0,0.299191,375,200
"r=375,q=205",4.0,500.0,400.0,25.278191,10.0,0.441174,False,3.81,0.0,0.0,0.568063,375,205
"r=375,q=210",4.0,500.0,400.0,33.41185,10.0,189.90034,False,4.04,0.0,0.0,0.353086,375,210
"r=375,q=215",4.0,500.0,400.0,43.007418,10.0,267.731488,False,1.43,0.0,0.0,0.715278,375,215
"r=375,q=220",4.0,500.0,400.0,54.13785,10.0,278.168703,False,1.09,0.0,0.0,0.781818,375,220
"r=375,q=225",4.0,500.0,400.0,66.807843,10.0,280.984181,False,0.92,0.0,0.0,0.817204,375,225
"r=375,q=230",4.0,500.0,400.0,80.951075,10.0,280.18029,False,0.81,0.0,0.0,0.841463,375,230
"r=375,q=235",4.0,500.0,400.0,96.54854,10.0,277.156175,False,0.74,0.0,0.0,0.853333,375,235
"r=375,q=240",4.0,500.0,400.0,114.051214,10.0,272.576689,False,0.68,0.0,0.0,0.869565,375,240
"r=375,q=245",4.0,500.0,400.0,133.644078,10.0,266.805535,False,0.64,0.0,0.0,0.876923,375,245
"r=375,q=250",4.0,500.0,400.0,155.4891,10.0,260.038597,False,0.61,0.0,0.0,0.887097,375,250
"r=375,q=255",4.0,500.0,400.0,179.800071,10.0,252.449616,False,0.58,0.0,0.0,0.898305,375,255
"r=375,q=260",4.0,500.0,400.0,206.818913,10.0,244.107265,False,0.56,0.0,0.0,0.894737,375,260
"r=375,q=265",4.0,500.0,400.0,236.880177,10.0,235.11335,False,0.55,0.0,0.0,0.892857,375,265
"r=375,q=270",4.0,500.0,400.0,270.374873,10.0,225.512342,False,0.53,0.0,0.0,0.907407,375,270
"r=375,q=275",4.0,500.0,400.0,307.740813,10.0,215.364545,False,0.52,0.0,0.0,0.90566,375,275
"r=375,q=280",4.0,500.0,400.0,349.679982,10.0,204.709713,False,0.51,0.0,0.0,0.903846,375,280
"r=375,q=285",4.0,500.0,400.0,396.898232,10.0,193.597158,False,0.5,0.0,0.0,0.921569,375,285
"r=375,q=290",4.0,500.0,400.0,450.621643,10.0,182.023775,False,0.49,0.0,0.0,0.92,375,290
"r=375,q=295",4.0,500.0,400.0,511.936683,10.0,170.049403,False,0.48,0.0,0.0,0.918367,375,295
"r=375,q=300",4.0,500.0,400.0,582.797306,10.0,157.724032,False,0.48,0.0,0.0,0.918367,375,300
"r=375,q=305",4.0,500.0,400.0,666.37147,10.0,145.030331,False,0.47,0.0,0.0,0.9375,375,305
"r=375,q=310",4.0,500.0,400.0,765.935055,10.0,132.030801,False,0.46,0.0,0.0,0.93617,375,310
"r=375,q=315",4.0,500.0,400.0,887.02597,10.0,118.810271,False,0.46,0.0,0.0,0.93617,375,315
"r=375,q=320",4.0,500.0,400.0,1038.18424,10.0,105.22235,False,0.45,0.0,0.0,0.956522,375,320
"r=375,q=325",4.0,500.0,400.0,1233.286944,10.0,91.458315,False,0.45,0.0,0.0,0.934783,375,325
"r=375,q=330",4.0,500.0,400.0,1496.460852,10.0,77.557234,False,0.45,0.0,0.0,0.934783,375,330
"r=375,q=335",4.0,500.0,400.0,1873.631968,10.0,63.491844,False,0.44,0.0,0.0,0.955556,375,335
"r=375,q=340",4.0,500.0,400.0,2464.162072,10.0,49.165782,False,0.44,0.0,0.0,0.955556,375,340
"r=375,q=345",4.0,500.0,400.0,3529.555379,10.0,34.758478,False,0.44,0.0,0.0,0.955556,375,345
"r=375,q=350",4.0,500.0,400.0,6040.843691,10.0,20.323616,False,0.43,0.0,0.0,0.954545,375,350
"r=375,q=355",4.0,500.0,400.0,17942.424128,10.0,6.16588,False,0.43,0.0,0.0,0.954545,375,355
"r=500,q=0",4.0,500.0,400.0,0.0,0.0,4.0,False,0.57,0.0,0.0,0.0,500,0
"r=500,q=5",4.0,500.0,400.0,19203.056506,10.0,4.660101,False,0.57,0.0,0.0,0.965517,500,5
"r=500,q=10",4.0,500.0,400.0,5345.285556,10.0,23.261795,False,0.57,0.0,0.0,0.965517,500,10
"r=500,q=15",4.0,500.0,400.0,2882.136013,10.0,42.548893,False,0.58,0.0,0.0,0.966102,500,15
"r=500,q=20",4.0,500.0,400.0,1945.444011,10.0,61.802318,False,0.58,0.0,0.0,0.966102,500,20
"r=500,q=25",4.0,500.0,400.0,1463.144728,10.0,80.664127,False,0.59,0.0,0.0,0.95,500,25
"r=500,q=30",4.0,500.0,400.0,1156.657814,10.0,99.477523,False,0.59,0.0,0.0,0.966667,500,30
"r=500,q=35",4.0,500.0,400.0,945.226243,10.0,118.118804,False,0.6,0.0,0.0,0.95082,500,35
"r=500,q=40",4.0,500.0,400.0,792.391949,10.0,136.397963,False,0.6,0.0,0.0,0.95082,500,40
"r=500,q=45",4.0,500.0,400.0,673.857622,10.0,154.481772,False,0.61,0.0,0.0,0.951613,500,45
"r=500,q=50",4.0,500.0,400.0,579.99886,10.0,172.13043,False,0.62,0.0,0.0,0.936508,500,50
"r=500,q=55",4.0,500.0,400.0,503.146963,10.0,189.47001,False,0.63,0.0,0.0,0.9375,500,55
"r=500,q=60",4.0,500.0,400.0,439.115051,10.0,206.358845,False,0.64,0.0,0.0,0.938462,500,60
"r=500,q=65",4.0,500.0,400.0,384.582682,10.0,222.785424,False,0.64,0.0,0.0,0.938462,500,65
"r=500,q=70",4.0,500.0,400.0,337.838072,10.0,238.720573,False,0.66,0.0,0.0,0.925373,500,70
"r=500,q=75",4.0,500.0,400.0,297.089388,10.0,254.109173,False,0.67,0.0,0.0,0.926471,500,75
"r=500,q=80",4.0,500.0,400.0,261.294321,10.0,268.905114,False,0.68,0.0,0.0,0.927536,500,80
"r=500,q=85",4.0,500.0,400.0,229.639661,10.0,283.069586,False,0.7,0.0,0.0,0.915493,500,85
"r=500,q=90",4.0,500.0,400.0,201.485155,10.0,296.506774,False,0.72,0.0,0.0,0.90411,500,90
"r=500,q=95",4.0,500.0,400.0,176.378561,10.0,309.195169,False,0.74,0.0,0.0,0.906667,500,95
"r=500,q=100",4.0,500.0,400.0,153.893111,10.0,321.042785,False,0.76,0.0,0.0,0.909091,500,100
"r=500,q=105",4.0,500.0,400.0,133.74789,10.0,331.950907,False,0.8,0.0,0.0,0.888889,500,105
